user_id,heart_rate,blood_oxygen,step_count,sleep_duration,activity_level,stress_level
1853,48.55,98.30,2483.47,6.06,Active,3
1050,59.85,95.77,7294.59,6.64,Sedentary,3
4736,85.55,100.00,1607.46,5.50,Sedentary,10
4769,64.16,99.13,4627.27,7.45,Active,4
1574,NULL,100.00,1066.71,7.63,Sedentary,9
4261,95.93,99.87,2544.43,8.04,Active,7
2148,77.55,98.29,2471.58,8.64,"Highly Active",1
3197,65.98,98.17,8309.81,NULL,Sedentary,6
3361,40.00,99.81,2321.66,4.66,"Highly Active",5
3617,84.31,96.95,16013.58,4.80,Active,10
4413,75.23,99.95,28540.80,9.10,Active,3
3352,94.51,98.35,591.75,8.92,Sedentary,10
2715,58.58,99.18,3548.39,8.51,Active,9
1681,69.40,98.36,2515.16,5.62,Sedentary,6
1837,79.48,96.23,3036.95,9.03,Active,8
4854,93.84,97.66,2158.57,6.25,Sedentary,2
2077,78.88,100.00,3376.40,7.01,Sedentary,8
4050,64.39,99.29,1067.28,NULL,Sedentary,1
3491,94.47,100.00,2297.76,8.39,"Highly Active",4
4040,77.70,96.86,2951.66,8.56,"Highly Active",8
3311,86.26,94.88,1630.90,6.52,Active,2
4124,98.45,99.69,803.51,6.20,"Highly Active",9
2595,80.53,97.66,2994.02,6.02,Sedentary,1
4051,113.81,99.38,7218.16,4.78,"Highly Active",4
4691,73.66,100.00,2044.69,2.30,"Highly Active",4
2126,65.72,96.48,21314.25,6.15,"Highly Active",8
2219,79.84,95.96,5626.41,NULL,Sedentary,9
1773,79.46,97.96,5314.09,7.40,Active,10
1876,NULL,95.18,3692.76,6.74,"Highly Active",3
1991,81.67,98.71,5696.77,7.92,Active,4
3931,67.09,98.80,29198.85,8.11,Active,4
4421,78.85,98.79,2049.40,5.07,Sedentary,7
1046,64.91,94.62,19922.49,8.80,Sedentary,4
3914,83.24,100.00,1129.99,7.80,Active,9
3870,66.61,98.26,824.44,5.19,Active,5
4891,58.05,99.30,2024.79,4.64,Sedentary,1
3703,57.38,99.27,4113.85,7.44,"Highly Active",6
1268,67.08,95.71,9156.39,6.23,"Highly Active",2
1369,62.29,97.90,5357.64,2.76,Active,4
1635,74.67,96.80,96.91,5.67,"Highly Active",6
2129,264.47,97.16,2555.40,5.93,"Highly Active",7
2693,82.74,99.05,468.12,6.66,Sedentary,9
2682,80.74,96.26,18236.68,4.19,"Highly Active",7
1656,70.14,99.11,11081.23,6.67,Active,5
1119,93.63,96.15,28877.24,8.75,Active,1
1830,61.10,100.00,15146.43,6.78,"Highly Active",10
2810,90.10,96.70,4514.93,7.38,Sedentary,3
4675,77.34,100.00,14995.03,8.85,Active,7
2974,91.94,97.62,5205.19,6.31,Sedentary,7
2369,83.36,96.10,3241.43,7.02,Sedentary,6
1740,58.87,99.04,7997.21,5.17,Active,10
4545,80.46,100.00,6243.47,5.46,Sedentary,9
2632,80.44,99.24,6666.78,3.44,"Highly Active",9
2853,90.11,96.84,3573.81,9.93,Sedentary,6
3838,83.78,100.00,9411.10,7.75,Active,9
2150,84.85,98.58,593.90,5.08,Active,8
4464,68.38,96.70,9066.45,8.04,NULL,3
2931,71.85,100.00,9185.10,5.29,Active,7
2012,71.22,99.31,5078.87,6.60,Sedentary,2
2664,51.02,98.82,2138.86,6.59,Active,5
2081,94.30,97.03,5127.24,5.83,"Highly Active",7
1633,58.21,97.93,919.43,5.28,Sedentary,6
1512,79.03,96.37,2349.72,8.31,Active,6
4822,70.03,98.37,3828.80,6.63,Sedentary,2
2119,85.16,94.14,1451.04,4.94,Active,10
4709,63.30,95.42,1205.25,5.79,Active,3
2141,81.85,96.18,6551.82,6.43,Active,2
1559,81.99,94.99,7966.11,8.15,Active,1
4672,63.37,96.35,611.54,5.32,Active,5
1487,88.67,100.00,236.08,7.36,Sedentary,1
4308,95.51,100.00,1114.20,7.01,Sedentary,4
4956,105.37,96.76,16190.34,8.64,Active,8
1896,71.07,99.11,7816.83,7.25,Sedentary,9
4343,77.87,95.70,17770.45,3.81,Sedentary,6
2212,78.78,100.00,7649.42,4.98,Active,3
1703,84.99,97.61,23514.46,5.06,Sedentary,4
2470,101.23,93.95,4045.08,5.82,Active,9
1580,82.30,100.00,6398.28,8.49,"Highly Active",9
3908,58.58,100.00,22.01,6.55,Active,1
3294,105.73,99.84,194.87,6.16,"Highly Active",7
4147,67.87,98.59,1098.75,7.31,"Highly Active",5
1153,40.00,94.33,5009.60,5.42,Sedentary,9
2679,40.86,98.22,3941.30,6.24,Sedentary,6
4506,79.88,94.88,5431.88,6.23,Sedentary,8
1996,55.90,97.34,11283.26,6.39,Sedentary,7
4157,75.81,98.32,12091.26,5.65,Active,1
4356,79.58,96.79,5707.96,7.90,"Highly Active",3
2243,83.46,100.00,2985.56,6.33,"Highly Active",8
2092,77.64,94.93,2577.47,8.19,Active,10
4118,64.55,96.37,2916.48,7.22,Active,6
3141,69.01,93.35,3493.66,8.20,Sedentary,5
2773,72.17,95.64,544.83,10.40,Sedentary,2
1957,67.35,98.93,7025.01,8.46,NULL,3
4059,70.98,99.86,5875.98,7.83,"Highly Active",1
1452,103.07,96.05,4338.77,6.94,Active,5
2227,74.93,96.94,592.09,8.39,Active,4
3959,55.96,99.01,684.90,5.38,Active,5
3521,70.86,97.64,260.86,8.42,Sedentary,2
3479,63.08,97.53,9031.52,7.93,Sedentary,7
3388,89.24,100.00,35557.81,6.39,"Highly Active",10
1550,53.75,99.07,6368.80,7.18,Active,8
2635,73.21,98.04,8997.08,6.01,"Highly Active",7
2312,NULL,99.54,4045.44,5.35,"Highly Active",7
4325,65.55,98.44,7705.96,8.68,"Highly Active",1
2757,81.59,96.14,7384.45,5.85,Active,10
1356,74.40,99.44,12164.52,5.84,"Highly Active",4
3070,74.53,99.72,8697.53,5.87,Sedentary,8
3569,47.12,98.40,5693.55,5.41,Sedentary,1
2781,93.05,100.00,4638.53,3.91,Sedentary,7
4908,46.55,98.42,4296.68,4.17,"Highly Active",9
4171,92.04,97.59,3483.19,6.21,Sedentary,6
4251,82.10,96.20,237.15,NULL,Active,6
4294,99.22,98.19,7783.92,6.77,Sedentary,2
4977,92.75,96.75,16185.70,8.42,Active,4
3809,87.21,99.20,18663.23,5.79,Sedentary,9
4730,70.58,97.16,6081.87,5.02,Active,10
3489,69.59,100.00,692.07,6.41,"Highly Active",2
2631,87.62,98.46,14764.36,7.28,Active,6
3816,81.79,94.84,9641.20,5.66,Sedentary,3
2015,79.52,98.38,2026.96,7.93,NULL,5
2348,74.15,97.26,11391.25,7.20,"Highly Active",8
4087,54.15,98.01,15299.41,3.98,Active,9
3839,84.65,98.83,1991.51,4.38,Active,6
1335,72.27,100.00,11297.84,5.87,"Highly Active",9
2782,71.30,97.58,8711.38,4.49,"Highly Active",3
3305,47.81,99.47,101.83,8.86,Active,2
1496,76.39,100.00,5800.12,6.85,Sedentary,1
1895,54.55,98.62,8800.00,6.01,Active,9
3207,68.48,94.78,1190.63,8.83,Active,7
4546,86.89,99.56,5313.50,6.94,Sedentary,2
1851,75.95,94.02,2537.62,6.19,"Highly Active",2
2687,73.42,100.00,8340.92,5.33,"Highly Active",2
2931,64.10,95.39,5437.83,7.33,Sedentary,1
3737,66.79,100.00,6800.00,7.28,Sedentary,4
4746,98.78,98.17,527.14,7.52,Sedentary,5
3427,86.70,99.75,1037.84,7.71,Sedentary,10
2568,68.07,99.02,5622.13,8.68,Sedentary,6
1956,73.42,99.94,1399.18,5.26,"Highly Active",2
3738,78.71,94.06,4833.73,9.86,Active,6
4498,81.57,96.71,8198.94,9.20,"Highly Active",3
2636,74.64,98.81,11616.71,9.08,Sedentary,1
2291,48.44,98.10,1080.28,6.19,Active,8
4906,74.53,97.20,9480.28,5.43,Sedentary,10
2191,115.38,100.00,1098.91,7.79,Sedentary,7
4913,84.63,100.00,5067.77,6.25,Active,1
4627,85.19,100.00,787.73,5.98,Active,5
1284,49.52,98.98,12308.85,6.57,Sedentary,7
3444,67.01,96.13,4220.18,7.58,Active,6
1011,50.60,97.44,12131.99,6.68,"Highly Active",1
4373,56.84,98.30,1217.58,5.15,Sedentary,9
4969,70.70,95.35,7858.25,8.10,Sedentary,2
4324,74.34,98.71,1876.04,7.24,Sedentary,7
3546,74.57,95.76,1019.67,8.58,"Highly Active",6
1753,67.91,100.00,6923.58,8.22,"Highly Active",6
3082,80.05,99.56,799.90,6.08,"Highly Active",3
3774,56.19,97.62,4380.68,8.01,"Highly Active",6
3896,101.09,98.13,7073.33,7.03,Sedentary,5
1089,59.49,100.00,4846.86,6.33,Active,7
1775,75.60,95.01,8359.76,10.47,Active,1
3652,84.37,97.04,11315.66,10.02,Active,1
4993,85.24,99.07,14403.56,7.48,Active,9
4017,86.63,93.89,5744.83,5.23,Active,4
2625,51.11,97.72,2266.85,5.78,Sedentary,1
4069,61.24,97.11,4988.62,5.69,Sedentary,9
1417,77.04,100.00,3433.60,7.72,Active,3
1616,93.86,95.94,5271.28,6.03,Active,7
4974,67.29,96.23,160.41,9.60,Sedentary,6
4267,61.43,92.61,6512.10,5.86,"Highly Active",4
1825,66.80,100.00,12066.24,9.30,Sedentary,7
4572,108.89,98.22,52359.73,8.26,Sedentary,10
2516,72.46,99.88,658.76,5.33,Sedentary,1
4146,94.27,99.10,1240.75,8.91,Active,8
1412,66.41,98.03,1044.74,9.46,Active,1
4447,89.32,96.00,5720.69,6.85,Active,10
1728,80.35,98.25,19351.54,6.65,Active,4
4348,90.29,99.34,446.82,8.76,Active,7
4068,70.10,95.34,3474.44,5.08,Sedentary,8
3808,84.20,97.83,15708.22,7.98,Active,7
1675,66.58,100.00,20746.69,2.72,Sedentary,7
4465,79.55,95.52,4382.23,4.75,"Highly Active",6
2892,67.78,99.49,4691.92,4.91,Active,8
3504,87.29,95.40,7077.62,6.52,"Highly Active",10
3967,56.03,96.94,3665.47,5.17,"Highly Active",6
3239,59.77,94.04,2747.79,5.19,Active,9
3786,94.59,98.60,9414.11,6.23,"Highly Active",1
4760,40.00,96.46,6333.27,6.31,Active,10
2122,65.38,94.01,4600.02,4.77,"Highly Active",5
2571,72.87,98.28,743.65,4.49,Sedentary,9
1977,80.30,100.00,499.43,5.22,Sedentary,5
2008,67.83,98.82,5005.10,8.00,"Highly Active",7
2687,93.39,99.57,7500.62,8.69,Active,4
4261,69.31,98.22,11858.30,7.12,Active,3
4807,48.14,100.00,1061.97,6.50,Sedentary,9
1036,79.59,98.29,11073.81,6.29,Sedentary,5
4851,77.73,96.33,7895.63,6.66,Sedentary,5
4440,64.99,98.70,12323.00,6.92,Sedentary,5
4766,45.67,97.24,12976.39,3.88,Active,1
2548,70.93,97.93,2967.53,5.57,Active,8
3326,86.50,99.49,2138.73,6.44,Active,7
3264,88.76,96.92,5630.65,10.08,Active,2
3914,74.34,92.29,2482.82,7.46,Active,5
1872,65.65,97.65,3012.09,8.15,Sedentary,2
2821,86.02,98.99,501.68,6.33,Active,3
2296,57.94,100.00,33262.49,8.66,Sedentary,10
4952,NULL,100.00,2590.32,6.93,"Highly Active",8
3109,73.67,97.33,10601.23,7.74,Active,6
1595,98.20,98.96,34893.03,6.76,Active,4
2903,98.76,97.51,24344.89,7.33,Sedentary,6
1728,55.23,99.77,7033.62,5.79,"Highly Active",4
2365,68.44,97.68,5415.36,9.24,Active,1
1396,111.51,99.51,2590.11,5.78,"Highly Active",2
1698,64.67,100.00,13838.53,5.08,Sedentary,5
4090,99.30,100.00,2887.38,6.74,Sedentary,3
3224,89.64,95.02,790.02,9.31,"Highly Active",4
2635,92.86,94.41,2437.96,5.48,Sedentary,9
1395,68.31,96.13,2649.35,6.23,Active,4
3492,68.76,97.89,8873.00,6.88,Sedentary,9
4304,61.34,96.94,1300.45,4.51,NULL,7
4986,86.98,100.00,2667.42,4.44,Active,1
1075,50.45,96.42,557.75,8.19,"Highly Active",7
1264,72.55,95.77,13205.62,6.61,"Highly Active",8
3502,99.52,100.00,9031.18,4.91,"Highly Active",10
2819,83.92,99.09,4027.39,6.03,"Highly Active",6
1717,90.04,98.59,3935.02,5.66,"Highly Active",7
3782,50.34,95.77,1273.77,6.51,Active,1
4635,92.76,97.54,16612.94,3.28,Sedentary,7
1850,NULL,98.27,1044.85,8.50,"Highly Active",6
4577,59.41,98.68,10138.03,6.61,Sedentary,9
2390,84.40,100.00,338.27,5.54,Active,8
1143,67.00,98.89,2614.51,7.83,Sedentary,1
1884,113.06,96.63,13138.36,4.95,Sedentary,7
4140,83.99,97.99,4121.30,6.03,Active,8
4170,61.16,99.36,8490.95,4.68,Sedentary,6
4096,99.22,97.19,8051.38,8.29,Active,4
3995,74.91,97.01,11965.61,7.08,Sedentary,6
3938,63.48,99.52,11452.12,6.22,"Highly Active",3
2492,75.66,96.23,4044.62,4.59,Sedentary,8
4555,65.81,96.74,16414.15,5.81,Sedentary,6
4636,71.13,98.05,5989.25,6.85,Sedentary,1
2167,88.13,100.00,1680.78,5.82,Sedentary,5
3616,57.76,98.33,1652.19,4.82,"Highly Active",9
4764,78.34,94.93,7895.78,6.91,Active,2
2065,NULL,98.16,1889.54,6.57,Sedentary,8
2209,77.94,100.00,3571.38,6.64,Active,3
3982,81.49,99.57,2092.43,5.96,"Highly Active",4
3445,69.74,97.95,493.90,5.61,"Highly Active",2
4294,49.06,99.47,1596.58,6.05,Active,6
1633,NULL,95.53,37322.10,5.86,Sedentary,7
2156,80.86,98.87,1866.40,6.73,Sedentary,9
4234,53.51,97.93,1214.59,9.25,Active,1
2238,60.28,98.21,8355.31,6.22,"Highly Active",2
1732,69.78,97.26,6451.66,5.61,"Highly Active",2
1234,40.58,100.00,9593.31,6.13,Sedentary,5
4914,85.62,97.01,7422.60,5.76,Active,3
3705,67.67,95.87,1766.14,NULL,"Highly Active",6
1750,79.33,95.04,4864.73,5.62,"Highly Active",10
3635,59.07,93.69,1360.56,7.53,Active,7
4145,NULL,96.43,30355.44,7.85,"Highly Active",6
1953,67.52,95.39,9131.19,8.17,Active,4
3539,92.99,97.47,10690.18,5.95,Active,9
3960,57.76,99.37,213.64,4.15,Sedentary,7
4324,76.37,97.80,3370.39,9.45,Sedentary,7
2542,52.40,100.00,1134.95,5.99,Sedentary,4
3492,64.97,99.65,13212.33,4.36,Sedentary,6
2676,77.85,98.22,1052.51,7.10,Active,10
2191,81.80,96.03,7083.94,5.06,"Highly Active",8
3217,62.67,96.91,5639.31,8.20,"Highly Active",9
2416,102.61,98.06,13247.86,6.85,"Highly Active",3
3993,82.21,99.44,2615.84,8.77,NULL,4
3842,86.65,98.68,2339.34,6.65,Active,1
3681,85.77,96.76,13114.42,8.24,Active,8
2217,51.55,98.80,1751.86,4.87,"Highly Active",1
2540,73.28,100.00,9594.09,7.98,"Highly Active",5
3076,74.76,98.58,1484.96,6.30,Sedentary,9
4236,71.18,99.23,14595.14,6.86,"Highly Active",5
2445,78.11,97.31,12787.22,7.89,Sedentary,7
3386,NULL,97.62,10840.48,7.08,Sedentary,7
4719,76.92,94.63,4733.64,5.31,NULL,5
2519,70.45,98.27,240.98,5.77,"Highly Active",3
2388,43.26,92.48,994.70,4.91,"Highly Active",10
2856,81.34,94.95,4269.43,7.57,Sedentary,9
2365,57.28,98.67,312.40,5.98,"Highly Active",3
1499,69.29,96.02,459.03,5.83,Active,7
2680,71.18,94.04,938.75,6.80,Active,8
1510,47.31,98.14,2115.75,6.14,Sedentary,6
4398,NULL,94.92,9685.12,8.25,"Highly Active",7
1216,83.18,100.00,344.20,7.68,Sedentary,9
2324,65.94,98.95,28790.15,7.58,Sedentary,2
2155,69.11,100.00,2239.79,5.88,Active,7
2827,76.09,98.78,2701.67,7.56,Active,3
4141,48.63,100.00,1994.06,7.26,"Highly Active",3
4323,68.88,96.07,6456.00,4.68,"Highly Active",1
4486,73.34,96.79,137.32,6.13,"Highly Active",10
2810,101.47,98.58,687.69,6.24,Sedentary,4
3492,61.20,97.75,728.02,8.74,Active,5
3923,86.83,98.29,7645.61,5.87,Active,10
2205,74.97,97.94,2798.35,7.22,Sedentary,10
3214,57.97,97.59,4027.48,NULL,Active,9
1713,NULL,96.53,1562.38,6.92,"Highly Active",5
2881,86.65,96.21,509.48,9.55,Active,7
4602,67.20,96.04,4076.54,4.15,Sedentary,6
1038,80.16,98.13,1254.50,5.59,Active,1
1850,72.35,96.95,3695.00,7.05,Sedentary,1
1172,68.56,100.00,7753.24,6.74,"Highly Active",7
1652,88.98,98.96,1947.37,7.32,Active,5
1753,81.94,99.62,14610.28,8.39,NULL,1
2243,64.86,100.00,3150.84,6.58,"Highly Active",3
4709,66.35,100.00,19031.82,6.39,Sedentary,4
2081,74.56,97.98,4746.37,7.39,NULL,6
2683,72.58,98.55,9081.27,9.48,"Highly Active",6
3523,70.81,96.97,13234.11,7.40,Sedentary,6
1828,95.69,95.02,13294.95,4.14,Active,10
1894,NULL,95.97,3323.50,6.23,"Highly Active",8
2384,79.50,96.95,3161.34,4.68,Sedentary,2
2958,111.34,98.40,11061.31,6.52,"Highly Active",4
4072,62.30,95.72,1932.76,8.64,Sedentary,3
3434,77.89,96.06,8837.11,4.56,"Highly Active",1
3395,74.83,96.63,7067.00,6.49,Sedentary,6
1189,75.62,98.12,19920.30,7.84,"Highly Active",2
1504,61.82,98.10,4267.64,8.04,Active,6
2214,80.38,97.36,3764.56,9.49,"Highly Active",3
2531,47.44,97.50,5443.94,7.37,Sedentary,10
4440,101.97,98.01,8899.92,5.19,Sedentary,9
4480,100.70,100.00,3111.29,8.02,Sedentary,5
1823,70.06,97.28,0.91,2.49,Active,5
1928,90.78,97.72,4881.28,5.14,"Highly Active",9
1933,70.60,95.41,3804.38,5.63,"Highly Active",8
2140,75.15,98.94,5325.53,3.34,"Highly Active",6
1133,64.79,97.87,8794.54,9.03,"Highly Active",6
4627,66.28,95.64,4926.06,7.18,Sedentary,9
1684,86.78,98.70,2045.47,7.97,Sedentary,2
3719,74.37,95.82,4304.84,NULL,Active,2
2852,52.63,100.00,3223.60,8.39,Sedentary,2
1814,75.90,100.00,6061.86,4.33,Active,3
2172,57.81,98.06,8189.50,7.87,Sedentary,10
1079,75.92,99.25,89.18,8.19,Active,5
3933,104.10,96.61,14648.61,NULL,Active,1
4284,54.16,95.37,3171.59,6.15,Active,7
1202,72.80,98.27,7222.11,5.34,Active,7
3811,65.47,96.80,913.89,6.97,Active,6
2252,59.40,95.26,5931.53,7.09,"Highly Active",4
2699,63.13,94.58,7942.42,6.79,Active,5
2250,97.06,97.40,1199.16,5.35,Active,2
2682,101.05,99.99,17025.25,8.56,"Highly Active",4
2555,59.30,97.69,9916.31,5.63,Active,5
4512,81.01,97.59,5343.78,7.33,Active,5
4473,61.22,97.89,1271.21,7.68,Sedentary,7
3094,64.83,96.09,14046.01,3.93,Sedentary,1
2256,44.26,97.12,497.66,7.00,Sedentary,9
4376,106.98,100.00,856.53,8.38,"Highly Active",2
2549,91.47,100.00,8385.34,6.48,Sedentary,1
2166,65.22,100.00,2049.90,7.85,"Highly Active",7
3090,79.27,99.54,4304.47,5.48,Sedentary,8
4584,69.00,100.00,5419.14,8.08,Sedentary,6
2396,89.19,95.82,4290.45,4.79,"Highly Active",2
4637,69.88,100.00,613.36,6.47,Active,4
4957,72.08,93.89,9361.85,8.35,Sedentary,8
4330,65.07,97.35,1920.97,NULL,Active,10
3703,84.06,91.06,9390.10,4.55,Active,4
1470,108.14,99.50,14032.46,6.18,"Highly Active",4
4018,70.74,95.67,5380.74,5.60,Sedentary,1
2035,70.56,95.88,8578.20,8.27,Active,2
2353,74.62,100.00,263.46,6.39,Sedentary,10
3783,78.90,97.51,262.08,6.72,Sedentary,3
3831,70.52,99.28,1537.22,7.22,Sedentary,10
1967,NULL,97.07,3106.35,4.68,Sedentary,6
1357,76.24,96.10,1412.96,6.95,"Highly Active",5
3593,48.73,99.79,7054.24,4.98,Active,3
4479,66.79,98.34,2269.33,5.77,Sedentary,3
1667,44.99,98.43,13084.31,5.83,Active,3
1372,67.61,96.81,5756.48,7.23,Sedentary,10
2031,60.78,97.67,3324.60,5.31,"Highly Active",8
2145,84.40,96.80,15649.60,5.79,Active,10
2371,63.97,99.52,12336.62,6.99,Active,9
3723,69.52,98.06,12004.96,8.58,Sedentary,10
1089,42.78,99.25,9122.72,7.16,Active,1
4719,NULL,97.36,6667.31,8.20,Sedentary,1
3745,58.70,100.00,3199.04,NULL,"Highly Active",5
4387,67.76,97.87,3844.55,8.65,"Highly Active",5
4249,86.67,98.71,7291.47,5.21,Sedentary,3
1539,86.73,99.16,1328.57,5.59,Active,9
3779,58.34,96.33,12314.29,NULL,"Highly Active",9
1868,82.90,97.31,19540.43,6.76,Sedentary,7
1040,57.77,99.14,721.90,5.38,"Highly Active",8
1739,78.48,94.92,158.98,5.58,Active,7
2946,59.77,95.19,9986.97,6.52,NULL,4
3549,75.53,95.02,798.66,6.00,"Highly Active",3
4006,64.15,95.80,3259.29,7.50,Active,4
4216,105.28,98.94,456.43,9.08,Active,8
2224,65.73,100.00,3966.31,4.62,"Highly Active",9
1928,57.12,95.46,6481.90,7.39,"Highly Active",7
3036,61.52,98.13,6931.63,4.20,Sedentary,9
4795,74.74,99.97,5121.98,7.15,Sedentary,2
3779,79.64,96.64,5302.11,4.48,"Highly Active",4
3799,88.67,99.37,13724.79,10.33,Active,4
1924,49.94,96.97,34758.71,9.72,Sedentary,10
3956,89.36,97.72,1827.24,5.44,Active,10
2581,61.29,96.22,2160.29,9.35,Sedentary,9
4618,81.02,100.00,5165.10,6.44,"Highly Active",1
4324,100.82,98.59,1409.49,4.44,Sedentary,4
1389,63.03,97.42,5812.80,7.47,Active,2
2617,62.40,98.66,8072.73,7.92,Active,4
3930,59.64,98.18,436.09,7.63,Active,7
1255,69.93,98.62,8006.62,3.97,Active,2
1708,93.98,99.54,1216.03,4.79,Active,6
2838,58.29,98.63,2489.91,7.91,"Highly Active",2
2944,67.59,96.36,9397.55,4.77,Sedentary,3
3497,89.64,94.52,1250.45,8.03,"Highly Active",5
3871,67.50,96.88,6227.12,4.03,"Highly Active",4
1797,71.84,100.00,1256.88,4.52,"Highly Active",9
4313,88.74,95.06,2248.98,7.18,Active,6
4322,98.73,96.15,6528.08,7.25,Active,2
1876,100.52,97.75,4328.86,8.84,Active,9
4190,64.95,99.90,13503.50,6.20,"Highly Active",9
3492,102.28,100.00,1015.46,9.20,Sedentary,5
2824,63.92,97.90,512.76,5.24,Active,7
1373,50.23,99.51,7691.54,6.08,Active,6
4136,76.69,94.32,10307.35,7.21,Sedentary,5
3193,97.14,97.34,4176.04,5.16,Sedentary,7
2262,73.89,98.14,6357.77,6.51,Active,2
3224,79.37,100.00,5612.21,8.20,Sedentary,4
2802,82.98,96.12,4715.76,5.87,"Highly Active",7
1852,77.21,99.79,11953.41,5.54,Active,7
4353,70.57,97.03,1333.89,9.38,"Highly Active",5
1062,63.89,98.99,8002.54,7.78,Sedentary,1
2240,76.68,96.27,9465.68,8.13,Active,6
4925,73.16,98.29,16209.83,7.75,Sedentary,1
3874,75.05,99.75,20315.72,5.49,Active,6
3842,90.69,99.55,4963.02,5.06,Sedentary,3
2484,71.88,99.64,4906.97,5.64,"Highly Active",2
2633,77.85,99.29,9232.52,8.30,Sedentary,2
4170,58.62,98.38,1339.34,7.91,Active,10
1510,91.38,99.77,16676.42,7.73,"Highly Active",6
1384,70.52,100.00,1522.17,8.90,Sedentary,7
1404,74.09,99.11,1815.78,7.70,"Highly Active",4
1517,103.21,98.80,2439.76,4.55,Active,4
1475,78.34,100.00,2401.80,9.41,"Highly Active",5
3000,84.88,96.70,18012.39,8.10,"Highly Active",1
3756,52.52,95.38,3290.94,7.14,Active,7
4934,65.37,99.01,4767.73,6.82,Sedentary,10
2668,81.19,98.12,5753.35,3.83,Sedentary,8
2893,72.59,98.17,14189.67,7.13,"Highly Active",9
3818,81.70,97.60,565.22,5.70,Active,4
2460,106.54,96.90,2115.84,4.04,Sedentary,10
4044,68.27,98.58,3991.71,6.86,"Highly Active",10
4636,65.23,99.43,2282.83,7.06,"Highly Active",7
3724,63.52,97.29,3689.19,4.73,Sedentary,1
1713,68.59,100.00,23719.90,4.46,Sedentary,4
4529,69.22,98.08,148.80,6.05,"Highly Active",5
1082,76.78,99.53,1112.76,7.36,"Highly Active",10
2168,82.92,97.15,131.82,5.31,Sedentary,3
4156,81.53,98.30,6299.42,5.83,"Highly Active",2
4149,76.98,98.70,91.15,6.78,Active,8
1983,78.02,97.79,4236.16,5.27,Sedentary,3
2901,113.04,95.67,13722.72,3.49,Sedentary,10
3048,64.16,100.00,715.82,6.97,Sedentary,8
1050,74.45,97.73,3180.83,3.88,"Highly Active",6
1684,48.22,93.98,3323.68,NULL,Active,7
1716,69.26,97.05,3148.71,6.17,"Highly Active",9
4843,61.52,100.00,9099.84,6.16,Active,8
2469,64.05,100.00,30.94,4.85,Sedentary,7
1448,57.21,98.55,10597.78,6.00,Active,4
1880,54.72,99.69,12786.25,5.18,NULL,5
1487,76.83,100.00,3952.83,10.77,"Highly Active",8
2823,85.65,98.23,15272.30,5.29,"Highly Active",9
3081,63.43,100.00,3357.99,8.06,Sedentary,1
4419,44.58,96.41,8305.75,5.65,Active,10
4172,76.67,95.87,3446.60,6.86,Active,6
4143,82.04,98.03,270.05,6.51,Sedentary,1
2574,85.11,99.48,609.79,6.25,Active,3
1249,NULL,97.80,32303.78,6.87,Active,4
1673,58.35,96.35,1368.33,8.56,Sedentary,10
3756,63.91,100.00,15815.47,4.80,Active,7
3165,63.15,97.62,17627.29,3.85,Sedentary,9
4962,71.23,99.16,4337.01,6.69,Sedentary,5
1267,62.32,98.19,10300.13,8.81,Active,4
2984,72.90,98.15,924.52,8.63,"Highly Active",4
2077,61.40,99.51,2789.12,5.82,"Highly Active",9
1235,48.67,99.87,1310.23,8.82,Active,10
1388,83.11,95.65,14749.94,7.13,Sedentary,1
4037,65.06,100.00,511.90,5.41,"Highly Active",3
4805,49.00,97.76,9640.07,6.32,"Highly Active",6
2848,71.24,95.74,8777.15,5.40,Active,3
3448,81.79,97.35,15444.26,5.55,Sedentary,6
1623,81.28,100.00,2905.03,7.18,Active,4
4374,88.96,98.92,7353.13,6.08,"Highly Active",2
3966,47.51,93.06,42012.96,6.19,Sedentary,5
4278,69.04,96.56,9152.60,6.25,Sedentary,3
2252,68.05,98.87,11114.50,7.88,Sedentary,4
3900,63.35,97.14,6957.07,5.26,Sedentary,2
4981,93.39,99.31,3214.09,6.85,"Highly Active",2
1577,79.52,99.60,7442.26,4.23,Sedentary,6
3122,53.88,100.00,963.18,5.72,Active,2
1434,56.05,94.39,4697.21,4.54,Active,1
3150,107.31,97.26,5957.75,8.93,"Highly Active",9
4493,67.85,96.46,16607.30,6.70,Sedentary,1
4775,63.06,96.87,17655.58,5.86,Sedentary,4
1763,NULL,97.84,434.06,3.89,Active,3
3785,48.34,98.49,6995.45,4.49,Active,7
3853,95.81,99.31,11140.87,7.78,Active,1
2329,63.03,96.46,5381.86,7.03,"Highly Active",4
3145,82.72,97.36,703.93,4.34,Active,6
4921,67.82,98.25,1854.41,4.35,Active,9
3845,51.38,98.14,2634.51,9.27,"Highly Active",7
2358,77.68,96.86,7609.54,8.53,"Highly Active",2
3906,89.22,96.77,474.79,6.94,Sedentary,9
3482,40.00,97.61,5583.65,6.67,Active,9
1446,57.66,95.04,807.36,6.25,Sedentary,3
2331,80.96,97.63,3880.47,7.79,Active,2
1248,81.96,98.15,4208.29,6.21,Sedentary,3
1165,NULL,100.00,8686.14,7.60,"Highly Active",6
4552,82.02,94.79,592.78,5.89,Active,9
4031,77.21,98.88,2186.14,7.04,NULL,5
2358,91.74,100.00,7173.56,5.78,"Highly Active",1
2019,69.15,98.57,20122.73,6.60,"Highly Active",9
